,id,countLiquidated,countLiquidator,hasBorrowed,health,totalBorrowValueInEth,totalCollateralValueInEth,tokens.0.symbol,tokens.1.symbol,tokens.2.symbol,tokens.3.symbol,tokens.4.symbol,tokens.5.symbol,tokens.6.symbol,tokens.7.symbol,tokens.8.symbol,tokens.9.symbol,tokens.10.symbol,tokens.11.symbol,tokens.12.symbol,tokens.13.symbol
3014,0x00231513adf1bb1feeb1f4ef5d18a15f5ff9e2db,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
3015,0x00231e43c8919db42d192dbd26c70ed4ec44a594,0,0,False,,0,0.005225894148677001440406216,cETH,,,,,,,,,,,,,
3016,0x00236c29f145418aa5572a84f26a9d71f8ea3924,0,0,False,,0,0.00000588509514054672768,cUSDC,,,,,,,,,,,,,
3017,0x0023888543b274e7f2f63309ae308c3766f05de5,0,0,False,,0,0.0008281726290949068461395744128,cUSDC,,,,,,,,,,,,,
3018,0x00238e880757767830f705aacc0ef2352838c6ca,0,0,False,,0,0.0008317350276653625241841051904,cUSDC,,,,,,,,,,,,,
3019,0x00239aebf21d0b8b993fe2f9f1f1d5aef91e0355,0,0,False,,0,0.0008320404595127826897242496,cUSDC,,,,,,,,,,,,,
3020,0x0023d9ffe7d793895c5da5833d56c737832ead2b,0,0,True,0,0,0,cUSDC,cETH,,,,,,,,,,,,
3021,0x0023da0ba05e639f9f15f41bc8a2a492c3656b7e,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3022,0x0023de04cda51adb75db830b3f7544e11bf754b7,0,0,False,,0,0.0075779747610907691376339435,cETH,,,,,,,,,,,,,
3023,0x0024aa8290eba2a5fc54bc6a61e4cd2c0f00dea2,0,0,False,,0,0.0008313015324400741233052055424,cUSDC,,,,,,,,,,,,,
3024,0x0024b35f768b548cc94133db33686887b5488419,0,0,False,,0,0.0008317987637753932078940850816,cUSDC,,,,,,,,,,,,,
3025,0x0024dae8adbe29c903fb2088093291c9843af308,0,0,False,,0,0.0523147310819213675279401035,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
3026,0x0025198729a88e66eb4a7b0d8c5e780515a32f8c,0,0,False,,0,0.0008303663855845065731902659072,cUSDC,,,,,,,,,,,,,
3027,0x002583e2fdac560dd5a8cbeb3b465af683c1b2c6,0,0,False,,0,0.0008326005261854702459409703296,cUSDC,,,,,,,,,,,,,
3028,0x0025a66311f16a08e1d373420d52f59fa99c09ce,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3029,0x0025b5e7bfd377727435655870d017b1084e58a0,0,0,False,,0,0.000244772911612065378280398,cETH,,,,,,,,,,,,,
3030,0x0025bf06ed84d1e4039eeb03274d8a211dfec4ac,0,0,False,,0,14.630626401158888259990999382021339519910598656,cDAI,cDAI,,,,,,,,,,,,
3031,0x0025d180ac412b9342b3efb32570ce43dfe31303,0,0,False,,0,0.000832049937164251783201841856,cUSDC,,,,,,,,,,,,,
3032,0x0025ddf710e576717cb2468a50970b5b230a5432,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3033,0x0025e0714f3f3a4b1624d759d7b0c142fbf1e533,0,0,False,,0,0.000828161798106959232536484864,cUSDC,,,,,,,,,,,,,
3034,0x0025f92c45db6df82c439c6554f6d27d9c715f72,0,0,False,,0,0.0008325107298736910474278796928,cUSDC,,,,,,,,,,,,,
3035,0x00263da8533175f2e2eca5820f1d565e05b1c31c,0,0,False,,0,0.009097959817344643864784814,cETH,,,,,,,,,,,,,
3036,0x00265241fc289789f3477c0445146641f9ce328f,0,0,False,,0,2.689037149814766340183981556594153485807412992,cDAI,,,,,,,,,,,,,
3037,0x002680e8ad85747fb404fdbda0fc08b9edad7cab,0,0,False,,0,0.012930830611229103022436217,cETH,,,,,,,,,,,,,
3038,0x00268b0b38bc43e69264da0d9fcbd915185162f1,0,0,False,,0,0.0008329011301950918639730624512,cUSDC,,,,,,,,,,,,,
3039,0x00268f6486d5788f4e7689147029c5359f9faa14,0,0,False,,0,0.0008329075651935223433869768704,cUSDC,,,,,,,,,,,,,
3040,0x0026939abf5efc4eeb2a05f2daadec418004ab6a,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3041,0x00269c11b07288b8c08f1c1d388be78cede1ac48,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
3042,0x0026ab3575ad6b6fc6a06a4a663b0d466a03fdba,0,0,False,,0,8.13908657937612438144e-9,cUSDC,cDAI,,,,,,,,,,,,
3043,0x0026b15bafb798aa8079f839d875de412f9e7f2d,0,0,False,,0,0.000832414192185428352638231616,cUSDC,,,,,,,,,,,,,
3044,0x0026b20020ef89dfab1f094d529d9378e86b621e,0,0,False,,0,0.0008281362755675027580824149632,cUSDC,,,,,,,,,,,,,
3045,0x0026b5e7ed7eae88b8b80f39e59548cf51e59e63,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3046,0x0026b79b79407afa5f6ae1aebd9d4e08a38dbc4b,0,0,False,,0,0,cUNI,cCOMP,,,,,,,,,,,,
3047,0x0026bdb02f5960b128952063b5e3dc309da1ba96,0,0,False,,0,0.000831625338731542103838512448,cUSDC,,,,,,,,,,,,,
3048,0x002748db885d4ccfe3c7c92143f0805f4ebeec01,0,0,False,,0,0.000008250437558346858155556,cETH,,,,,,,,,,,,,
3049,0x0027598444271fa9b637299c84b4e0dec0b67271,0,0,False,,0,0.0008322029601133753482946971264,cUSDC,,,,,,,,,,,,,
3050,0x00278185012df040200504d07651a9454e7dbe41,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3051,0x00278c9d6699c5731a1bf1a879b8bce85f02b212,0,0,False,,0,0.000832675953566656188374692032,cUSDC,,,,,,,,,,,,,
3052,0x002795915670e164c9a8fcf54ea2bb1d4c424825,0,0,False,,0,0.0008312628634219869871380403968,cUSDC,,,,,,,,,,,,,
3053,0x00279a699b44e4952db52ee8152da13e42219a27,0,0,False,,0,0.0008329563255019488778390294656,cUSDC,,,,,,,,,,,,,
3054,0x0027a63e434fcda0f6d474d0b9f22936e465184b,0,0,False,,0,0.0008297420569685375254134470784,cUSDC,,,,,,,,,,,,,
3055,0x0027c27d3d33b81fbd219a34ecfba62157c8a65d,0,0,False,,0,0.000830635905345509143083294144,cUSDC,,,,,,,,,,,,,
3056,0x002818a729876e26e531be98ae932bf6097c74df,0,0,False,,0,0.0005610127062411277258185795,cETH,,,,,,,,,,,,,
3057,0x002844ae6b76746980ce8bc65f409abe021582a9,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3058,0x0028525131b0bcd732ca3c15b67db3a8419a4728,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
3059,0x002864fd7534ba0ae0ddf2f86236857f02313d08,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3060,0x0028790dabb7508f49287d70240628a1679d8fc1,0,0,False,,0,0.0008329227603326223808214448,cUSDC,,,,,,,,,,,,,
3061,0x0028b2863d318290f1d7e7c960aefd067444505b,0,0,False,,0,0.029464152499561032835128221751489275083377408,cDAI,,,,,,,,,,,,,
3062,0x0028e056d9d0a11da82c6d4a6cd3b6877e7b3081,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3063,0x0028e737d3882774c8f2360b2c198d640b921d77,0,0,False,,0,0.0008316534164616067008708064512,cUSDC,,,,,,,,,,,,,
3064,0x0028e784196079112f3a5078bd7aef7c121772b1,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3065,0x0028f2e07c76116dc59c7ef50aefc64179deef1e,0,0,False,,0,0.0008310977527228485446883995136,cUSDC,,,,,,,,,,,,,
3066,0x0029380ae327dad64c5b87f2672076ef00210c5a,0,0,False,,0,0,cETH,cUSDT,,,,,,,,,,,,
3067,0x0029a4251b31437aaf3aca5682103ca4abb9ff7e,0,0,False,,0,0.00083134125283040811814527072,cUSDC,,,,,,,,,,,,,
3068,0x0029ab135b5be72168bf80f140d60a9264dbd0c5,1,0,True,0,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
3069,0x0029b9448ff862584b9b78f3e4b47002c5b5bd14,0,0,False,,0,0.0008318228760106502017303337472,cUSDC,,,,,,,,,,,,,
3070,0x0029dc8d8ef8c287ad395732dbe5d5bf951da820,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3071,0x0029f0f679c51341d2bb0925f3fbb0f7ceef86d1,0,0,True,0.000177624534795538336843584918329667584565248,0,0.000177624534795538336843584918329667584565248,cREP,cUSDC,cDAI,cUSDT,,,,,,,,,,
3072,0x0029f6b122435e6b567c1241291fa52289c46ece,0,0,False,,0,0.0008320458382543373438114800128,cUSDC,,,,,,,,,,,,,
3073,0x0029fe44f81d04897d0d5780c4f9a70ede89af54,0,0,False,,0,0.0008329393728968870189352744576,cUSDC,,,,,,,,,,,,,
3074,0x002a5762669cb61525364b2372c725cf4c0d7628,0,0,False,,0,0.0008329093417860433716331289088,cUSDC,,,,,,,,,,,,,
3075,0x002a5965858fd6bca1e44fc5ec8511b0b4341652,0,0,False,,0,0.0008314029723537379421135437824,cUSDC,,,,,,,,,,,,,
3076,0x002a69491913bf8c3b288d926a7e471ef545a748,0,0,False,,0,0.0378154252254256623393245415,cETH,,,,,,,,,,,,,
3077,0x002a722a01e270c5223d0cde9416de17c8e11e42,0,0,False,,0,0.00082972184090166737913279168,cUSDC,,,,,,,,,,,,,
3078,0x002a82099c7d1cbdc09542ee06c06b91d46250ce,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3079,0x002ab4b8fe4d5d55c5021e2c1c173d579be3d7ba,0,0,False,,0,0.008854623549088509531456876,cETH,,,,,,,,,,,,,
3080,0x002ad2406d6d05e0c58e39af6eb506f762e9f7bb,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3081,0x002af10643d82d1d65a8457aaa9ad1c809883e37,0,0,False,,0,0.001852808150929498724224395,cETH,,,,,,,,,,,,,
3082,0x002b2db1a5764cad28fe7e9636dfc1f52ba44b38,0,0,False,,0,0.0008360378842814277119803875,cETH,,,,,,,,,,,,,
3083,0x002b3c4a5988f57f68bc4641a143f7d3e02b8b28,0,0,True,0,0,0,cUSDC,cBAT,cUSDT,,,,,,,,,,,
3084,0x002b6853d120684a45d993226de6813a2fbf0d10,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3085,0x002b78542c3f80f31ed635fec1090c3e17f76247,0,0,False,,0,0.000830333884028424827182774848,cUSDC,,,,,,,,,,,,,
3086,0x002b78a978b20abc3e58e60c7e8d69c47a271971,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3087,0x002ba72cc32b0c260bfc0ba9c48150eac90723f5,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3088,0x002bbacda6dd08c8c1d2caf3d7fa1f5edad9a818,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
3089,0x002bc2205849d398f6b88f11bff6af25279ee1bb,0,0,False,,0,0.008854002217388260091047713,cETH,,,,,,,,,,,,,
3090,0x002bc6346fb1f34402de8bcd1dc6212f4aa4d1cb,0,0,False,,0,0.0008326977456620049730690201344,cUSDC,,,,,,,,,,,,,
3091,0x002be61065ee4b8c454e6a710b4c255ecbc4e089,0,0,False,,0,0.0008326683928083762737772397056,cUSDC,,,,,,,,,,,,,
3092,0x002c5c2cfecdcd36a715f04922f94cbbfb22293d,0,0,False,,0,1.7225714996180933640739572165,cETH,,,,,,,,,,,,,
3093,0x002c66f88cf6d06434117ef69f5392550eb807a4,0,0,False,,0,0.0004157419120751353593388725,cETH,,,,,,,,,,,,,
3094,0x002c67cbfd0e69c0bbd15aeb8bf0b60fcd55e9c2,0,0,False,,0,0.000830709342799475212451985408,cUSDC,,,,,,,,,,,,,
3095,0x002c7d9664832d6e9ecb49eee284cd4470ae8114,0,0,False,,0,0.0001590457998640179736853091072,cUSDC,,,,,,,,,,,,,
3096,0x002c8121286b87d5d6842211d1a4ae3a2d56928f,0,0,False,,0,0.0085966880667482532856952073192,cUSDC,cETH,,,,,,,,,,,,
3097,0x002c83ebc32d18ff4f74852565402cf7bde35ccc,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3098,0x002c931d863af4ed4d14e5d548d5ad8daaf4c2c0,0,0,False,,0,0.0008306663407623889459456313088,cUSDC,,,,,,,,,,,,,
3099,0x002cd0e3b0f6768fb3e7d3cf474b2438fd798336,0,0,False,,0,0.0008327461269114535049063428608,cUSDC,,,,,,,,,,,,,
3100,0x002d0f285d77e2f4a73e41f2a2ee00618165f24d,0,0,False,,0,0.0008326781946697366599740598528,cUSDC,,,,,,,,,,,,,
3101,0x002d2621324b206169fb2409fd5af9a4c25e94a5,0,0,False,,0,0.0008282971698313768044235422336,cUSDC,,,,,,,,,,,,,
3102,0x002d2715b179d0db3e17cc28317a98f2f65e6884,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3103,0x002d2f53331c0dff6fd691df20da09f8f9aa0bcd,0,0,False,,0,0.0008327581852359926795294900736,cUSDC,,,,,,,,,,,,,
3104,0x002d98c7f10ca0b35a1b00f499926b2d97a8fc48,0,0,False,,0,0.004811351482148379240435863017504913728432896,cUSDC,cDAI,,,,,,,,,,,,
3105,0x002da936c741bc5e0d860d5bbd890c519256c227,0,0,False,,0,0.0008319131708488387559567261568,cUSDC,,,,,,,,,,,,,
3106,0x002de373896a98b501ebfdac2f8d60c3d4541a5c,0,0,False,,0,0.0329811080848365510400424385,cETH,,,,,,,,,,,,,
3107,0x002df1fb52465e43cdcb98c3598c9aab4a17d9d8,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3108,0x002e08000acbbae2155fab7ac01929564949070d,0,0,False,,0,0.077778151952413062701418714,cETH,,,,,,,,,,,,,
3109,0x002e1292eba0bb0c5f13f7d9b37eaad19e86a6dc,0,0,False,,0,0.000082502720464394928277965,cETH,,,,,,,,,,,,,
3110,0x002e3118dff40b523f3b6adf8182df09d591f29f,0,0,False,,0,0.0008314533295238799125146850688,cUSDC,,,,,,,,,,,,,
3111,0x002e7f273b46e0abad44d381aa74795df5780089,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
3112,0x002e8c98cc289fc3e0f014d12e08f3cba1b257aa,0,0,False,,0,0.0008300949597000389316176093952,cUSDC,,,,,,,,,,,,,
3113,0x002ed603f5def7ec5cbb522cc0fa94e5d7a2f602,0,0,False,,0,0.0008328754054437663603334294656,cUSDC,,,,,,,,,,,,,
3114,0x002ee33092457900515a4249e3ec1cd2b2dc8c32,0,0,False,,0,0,cETH,cCOMP,cWBTC,,,,,,,,,,,
3115,0x002f69259d8bd264af9a086e7683d290f6591a12,0,0,False,,0,0.009755234083397538850200834,cETH,,,,,,,,,,,,,
3116,0x002f84e576475208d6a15c38b3449b767bde30fd,0,0,False,,0,0,cETH,cBAT,,,,,,,,,,,,
3117,0x002f9caf40a444f20813da783d152bdfaf42852f,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
3118,0x002fc216a6666b663add0bbfc8499d92431c06d7,0,0,False,,0,3.950075858334963618816e-10,cUSDC,,,,,,,,,,,,,
3119,0x002fd01cb417a2dbdfc010d88f4ed585260ff803,0,0,False,,0,0.0008297019664645701415896781056,cUSDC,,,,,,,,,,,,,
3120,0x002fd60248fd164676ce12d14226ed34b073b0d2,0,0,False,,0,0.000828174390150776703342365376,cUSDC,,,,,,,,,,,,,
3121,0x0030026755d09ee4b809b7e968dfe1b004b16286,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
3122,0x0030148db0c220c5757b02b9984cfc46c7d70fa6,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3123,0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,0,0,False,,0,0.0008282971272821389382707011072,cUSDC,,,,,,,,,,,,,
3124,0x00307240fd147ea0bc1edfc568c3f72926eb1f70,0,0,False,,0,0.005489818443090308893738359,cETH,,,,,,,,,,,,,
3125,0x00308ef79b33aa926b792961d804c5acc79d8b8f,0,0,False,,0,0.0008310304033409544195040259328,cUSDC,,,,,,,,,,,,,
3126,0x0030a0f3bb748359f6b1e38af7a597db0a611a25,0,0,False,,0,0.0064539185175051411143877195,cETH,,,,,,,,,,,,,
3127,0x0030c94df0cbab9f235ff4b879c7c34ba4d8d3c0,0,0,False,,0,0.0008325378824079485991091151232,cUSDC,,,,,,,,,,,,,
3128,0x00311a7ac633a220e456d922e713db97692f93c6,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3129,0x00314803371604b0a9c6ab248a80be8be02001f9,0,0,False,,0,0.0008302463876118265543308615552,cUSDC,,,,,,,,,,,,,
3130,0x00315dc3d1f4968b6b78e109579209c93e85f934,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
3131,0x0031a2d5ea5b69bcb8e191f5f0ae7919e9c9f0db,0,0,True,232.86540730386458670865,3.076946018873976273969617250699e-7,0.000071651428793709309709626,cUNI,cETH,,,,,,,,,,,,
3132,0x0031ca41d8afde655110145357b7477dbd07ca6e,0,0,False,,0,0.0008317530595380222079522494336,cUSDC,,,,,,,,,,,,,
3133,0x0032061708483b10455972cd205f4951c0aa2949,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
3134,0x00325d78a4ad4f3f89c28d776a5e1a2e2c557fe6,0,0,False,,0,0.000395226257473787306352858564738540466571152,cBAT,,,,,,,,,,,,,
3135,0x0032690b0b6707c37beb6c1b9720bf0a367fa332,0,0,False,,0,0.0008312585223992584656553017984,cUSDC,,,,,,,,,,,,,
3136,0x00326a6bfbea05449d9ac5853af850248dae2829,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3137,0x00327017cad3d9aa8f09a114b0b0d3c76435e633,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3138,0x003298e431290a4d4e512971110aacbbe7b854d0,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3139,0x0032a14c826d68b6eaf6c9e2bb0a285275643138,0,0,False,,0,0.0008312544233127911720485381248,cUSDC,,,,,,,,,,,,,
3140,0x0032bc4e58118b3ce0cd9d472cb722bed0da6dad,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3141,0x0032c91b1fc2ffc7deb3a48fd171a0471e3bd741,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
3142,0x0032d47b9961371eb0a1611c246111a6f709303b,0,0,False,,0,0.0003723288008208393493330605,cUSDC,cETH,,,,,,,,,,,,
3143,0x003366d47b59f3d0bc04f5fd95077e1886a83357,0,0,False,,0,0,cDAI,cUSDT,,,,,,,,,,,,
3144,0x0033811e5d3ad5f3fe23cd000340320f056e549f,0,0,False,,0,0.0008282927913205922376581483136,cUSDC,,,,,,,,,,,,,
3145,0x00338de864b9879d82ed4062afa1fb84d27efa9e,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3146,0x0033b6b0213ac3b7056d53f3dde7b6921b815832,0,0,False,,0,0.0008320953469703129015908916736,cUSDC,,,,,,,,,,,,,
3147,0x0033bb07faff10c1d6e16efd1c373cefe96ac118,0,0,False,,0,0.030084798839956068993783008225864052318195456,cDAI,,,,,,,,,,,,,
3148,0x0033fcd6849d7cba6819f40bb14e4573bd96715f,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3149,0x0033fd9eac4581b9feeb3ab4e8666335fbacf81a,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3150,0x00343e0ea27481455504cc3353649ea3dda4b7b5,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3151,0x00344b8b85b8548f4bcf9276bc0ab4704926001f,0,0,False,,0,0.0181889749205681459421087675,cETH,,,,,,,,,,,,,
3152,0x00349b3432eeac83d631e15ff67e51f5fa1daf33,0,0,False,,0,0.0008307656091936478058223901824,cUSDC,,,,,,,,,,,,,
3153,0x0034a5c3144ab25f442ff3f9a0ae763e4d073cbb,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3154,0x0034b30425fb1ec47a2a04467c3036315f949ebe,0,0,False,,0,0.000828245922599445777735306624,cUSDC,,,,,,,,,,,,,
3155,0x0034c15da5551b04e0cd145b4b99b64d4b906461,0,0,False,,0,0.005923138547287178887774929,cETH,,,,,,,,,,,,,
3156,0x0034d66e657340e020fcf4800992c294b095340e,0,0,False,,0,0.0008318395249448028084229404672,cUSDC,,,,,,,,,,,,,
3157,0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3158,0x0034ea9808e620a0ef79261c51af20614b742b24,0,0,False,,0,4.3028729866470352050088123424256,cUSDC,,,,,,,,,,,,,
3159,0x0034eaacd8b0e79f0f9723b98a68b649b7ae2b50,0,0,False,,0,0.008425308153286686642485244156,cUSDC,cETH,,,,,,,,,,,,
3160,0x0034ecb0d732706b819b0113c0df0b96061edbb4,0,0,False,,0,0.0008329566811970991724832504448,cUSDC,,,,,,,,,,,,,
3161,0x0034eccf4d52c5a471b6bba3e995a16c5ee1b730,0,0,False,,0,0,cETH,cDAI,,,,,,,,,,,,
3162,0x00350e84299a79a0de3b469b7a41c103f5b85af0,0,0,False,,0,0,cUSDC,cETH,,,,,,,,,,,,
3163,0x0035342928537d861e473ef46d1489010062d0c2,0,0,False,,0,0.0008318400657261952732617469824,cUSDC,,,,,,,,,,,,,
3164,0x0035547ead38c2094fdaf8b698fdab3b30219c78,0,0,False,,0,0.0008297313150809303396878146048,cUSDC,,,,,,,,,,,,,
3165,0x00356bb861209a456acb962ba9d072a8d44272fc,0,0,False,,0,0.0008329048854743010468399950592,cUSDC,,,,,,,,,,,,,
3166,0x0035dcdd79e519ef25228f18fb12f825dba4c56b,0,0,False,,0,0.000828172191479232195084904128,cUSDC,,,,,,,,,,,,,
3167,0x0035e78d54a1daf93de5b7740ec9864294cd25f8,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
3168,0x00360098051b1dae5d76f3ab174f11f259078c5a,0,0,False,,0,0.005369305913099466445491219,cETH,,,,,,,,,,,,,
3169,0x00364079ce843919f221db4ddd852b0a1f1f46bb,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3170,0x00367ae4ddc9e5393cbe080b0f15f79b3c80a659,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
3171,0x003689ddc1480d5d1ca29e571a50338eaa2c6c0b,0,0,False,,0,0.0008329202649345808861979739264,cUSDC,,,,,,,,,,,,,
3172,0x0036dd8ae18204ee173397896c974fee8df67930,0,0,False,,0,0.000832462853683107477310726464,cUSDC,,,,,,,,,,,,,
3173,0x003733bfadacfd232c0f2da5ab61300abfaf2d2e,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3174,0x00375bb63c2be4582abfc6e7023732cfead01b3d,0,0,False,,0,0.0008329483049411856323257435008,cUSDC,,,,,,,,,,,,,
3175,0x00375e7fdb1adc37c65dcca4ff06c1cb3c8063d0,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3176,0x003792603d31899c0d0032c1e4a50f4558e07cda,0,0,False,,0,0.007521154521436537213326625960043791676154368,cDAI,cDAI,,,,,,,,,,,,
3177,0x00379276cb500c9a0f5134f6c8d1a19630cf2c7b,0,0,False,,0,0.006774593038180150053913944,cETH,,,,,,,,,,,,,
3178,0x0037f7d88891f36e143b6e935d9cdb89f09a2568,0,0,False,,0,0.0008329448842884861409457467776,cUSDC,,,,,,,,,,,,,
3179,0x0038a4a2f37e44f5ce134d3e89756ae0f9300203,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3180,0x0038d78156afc6ae29876ed74da60cddf8416ae7,0,0,False,,0,0.0008301825011964659810574567168,cUSDC,,,,,,,,,,,,,
3181,0x0038e8c243562de08d91a35a1184312ca8e34294,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3182,0x003926b0ad089b9f0473938b29b7d4a84da9328c,1,0,True,0.38847992684708115374,0.1400678725140207585366492,0.0544135568678730732901323086219794467021232,cUSDC,cCOMP,,,,,,,,,,,,
3183,0x003933ec4001b4a41cf22de55055b0dd7bc87d88,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3184,0x00398520e2d3de8fc30509f401bc118f9799a0cf,0,0,False,,0,0.0008320471890602249535018844032,cUSDC,,,,,,,,,,,,,
3185,0x0039920d01d3597f8bcb78a8af95077d3935ba96,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3186,0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,0,0,False,,0,0,cUNI,cUSDC,cETH,cDAI,cZRX,,,,,,,,,
3187,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0,0,True,4.91756386599939495055521005516301312e-10,0,4.91756386599939495055521005516301312e-10,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
3188,0x003a2ba8af765dc3562e52ffe6263073b041f067,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3189,0x003a4c3994449d772015f4c30fb3255c02cd3e0f,0,0,False,,0,0.0008310057710986908069589194624,cUSDC,,,,,,,,,,,,,
3190,0x003a931c675fb0adef1803356afbba33d4cc20ba,0,0,False,,0,0.0008329190428357240002645038976,cUSDC,,,,,,,,,,,,,
3191,0x003a99f775bb842e2937940287d1e073c6b76fbd,0,0,False,,0,0.000832069883811466395253304064,cUSDC,,,,,,,,,,,,,
3192,0x003adf68138e8ffee6c679822d578592bcb1c85c,0,0,False,,0,0,cUSDC,cDAI,,,,,,,,,,,,
3193,0x003b309979fafe9452009ad7ba2791d251af96da,0,0,False,,0,0.0008312254643485802295492413184,cUSDC,,,,,,,,,,,,,
3194,0x003b489fe691d1100dfaf4ca57bfa0f552f66911,0,0,False,,0,0,cUSDC,cUSDT,,,,,,,,,,,,
3195,0x003b6361f421e6fef5fe7701d5dddb4d1622679b,0,0,True,0,0,0,cUNI,cETH,,,,,,,,,,,,
3196,0x003b6ce34bbb2c3064fe35eea85560bf25bee4d9,0,0,False,,0,0.0046968024776854031491927353504,cUSDC,cETH,,,,,,,,,,,,
3197,0x003b93b5954befe5733f22317266b1f8a10c70ba,0,0,False,,0,0.00083073616794589009551876,cUSDC,,,,,,,,,,,,,
3198,0x003bac81a6aafab98f242bcfa75171e0eeea9757,0,0,False,,0,0.0138768715491182485085634463872,cUSDC,,,,,,,,,,,,,
3199,0x003c06a6168e9d2474e2c7f588d819b75f8025e5,7,0,True,0,0,0,cUSDC,cETH,cDAI,cBAT,cCOMP,cZRX,cUSDT,,,,,,,
3200,0x003c17fd57b16de3d976bb449bc9f2dcfb2ffb57,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3201,0x003c1b40d40b81319fdd0a87770e46c55d8ddd7e,0,0,False,,0,0.0008317133314382135789959709952,cUSDC,,,,,,,,,,,,,
3202,0x003c23e28ba32ce5ccba0d758ff5cd0d760c63b3,0,0,False,,0,0.0036977608094693110661004900048,cUSDC,cETH,,,,,,,,,,,,
3203,0x003c390f67fb23a735a7e253b20827d148362950,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3204,0x003c52a71c887461087154eccced08cb1c5384a5,0,0,True,0,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
3205,0x003cae097922b81e27fb00873da6a0806ccc2c5b,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3206,0x003cec14f9b73063b56e94d6875ec5b1690f5373,0,0,False,,0,0.0008318687638041386353246057344,cUSDC,,,,,,,,,,,,,
3207,0x003cfd2c526e403c8e36f81be0ad55e170b66fa8,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
